2015-03-21T23:12:01.361+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a418afb8269ab002d41'), i: 698365.0, username: "user698365", age: 64.0, created: new Date(1426950721226) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 134ms
2015-03-21T23:12:02.267+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a418afb8269ab00310f'), i: 699339.0, username: "user699339", age: 41.0, created: new Date(1426950721997) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 269111 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 269ms
2015-03-21T23:12:02.267+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a418afb8269ab00310f'), i: 699339.0, username: "user699339", age: 41.0, created: new Date(1426950721997) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 269ms
2015-03-21T23:12:02.602+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a428afb8269ab00328e'), i: 699722.0, username: "user699722", age: 3.0, created: new Date(1426950722486) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 123 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 115ms
2015-03-21T23:12:02.603+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a428afb8269ab00328e'), i: 699722.0, username: "user699722", age: 3.0, created: new Date(1426950722486) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 116ms
2015-03-21T23:12:02.903+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a428afb8269ab0032e2'), i: 699806.0, username: "user699806", age: 97.0, created: new Date(1426950722662) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 133387 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 240ms
2015-03-21T23:12:02.903+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a428afb8269ab0032e2'), i: 699806.0, username: "user699806", age: 97.0, created: new Date(1426950722662) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 240ms
2015-03-21T23:12:04.413+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a448afb8269ab003aca'), i: 701830.0, username: "user701830", age: 104.0, created: new Date(1426950724131) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 127108 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 282ms
2015-03-21T23:12:04.414+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a448afb8269ab003aca'), i: 701830.0, username: "user701830", age: 104.0, created: new Date(1426950724131) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 282ms
2015-03-21T23:12:05.942+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a458afb8269ab00428e'), i: 703818.0, username: "user703818", age: 71.0, created: new Date(1426950725814) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 60 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 127ms
2015-03-21T23:12:05.943+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a458afb8269ab00428e'), i: 703818.0, username: "user703818", age: 71.0, created: new Date(1426950725814) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 128ms
2015-03-21T23:12:06.119+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a458afb8269ab0042b2'), i: 703854.0, username: "user703854", age: 103.0, created: new Date(1426950725971) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 77 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 147ms
2015-03-21T23:12:06.119+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a458afb8269ab0042b2'), i: 703854.0, username: "user703854", age: 103.0, created: new Date(1426950725971) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 148ms
2015-03-21T23:12:07.008+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a468afb8269ab0045f6'), i: 704690.0, username: "user704690", age: 35.0, created: new Date(1426950726617) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 390529 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 390ms
2015-03-21T23:12:07.226+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a468afb8269ab0045f6'), i: 704690.0, username: "user704690", age: 35.0, created: new Date(1426950726617) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 609ms
2015-03-21T23:12:16.564+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a508afb8269ab007ea3'), i: 719199.0, username: "user719199", age: 88.0, created: new Date(1426950736193) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 369801 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 369ms
2015-03-21T23:12:16.564+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a508afb8269ab007ea3'), i: 719199.0, username: "user719199", age: 88.0, created: new Date(1426950736193) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 370ms
2015-03-21T23:12:16.727+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a508afb8269ab007efb'), i: 719287.0, username: "user719287", age: 50.0, created: new Date(1426950736624) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 105 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 102ms
2015-03-21T23:12:16.727+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a508afb8269ab007efb'), i: 719287.0, username: "user719287", age: 50.0, created: new Date(1426950736624) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 103ms
2015-03-21T23:12:23.848+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a578afb8269ab00a4ce'), i: 728970.0, username: "user728970", age: 104.0, created: new Date(1426950743741) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 445 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 106ms
2015-03-21T23:12:23.848+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a578afb8269ab00a4ce'), i: 728970.0, username: "user728970", age: 104.0, created: new Date(1426950743741) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 107ms
2015-03-21T23:12:38.355+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a668afb8269ab011532'), i: 757742.0, username: "user757742", age: 5.0, created: new Date(1426950758031) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 324430 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 324ms
2015-03-21T23:12:38.356+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a668afb8269ab011532'), i: 757742.0, username: "user757742", age: 5.0, created: new Date(1426950758031) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 324ms
2015-03-21T23:12:39.538+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a678afb8269ab011b2e'), i: 759274.0, username: "user759274", age: 15.0, created: new Date(1426950759389) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 79 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 148ms
2015-03-21T23:12:39.539+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a678afb8269ab011b2e'), i: 759274.0, username: "user759274", age: 15.0, created: new Date(1426950759389) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 149ms
2015-03-21T23:12:41.804+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a698afb8269ab0128bf'), i: 762747.0, username: "user762747", age: 27.0, created: new Date(1426950761699) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 104295 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 104ms
2015-03-21T23:12:41.805+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a698afb8269ab0128bf'), i: 762747.0, username: "user762747", age: 27.0, created: new Date(1426950761699) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 104ms
2015-03-21T23:12:43.562+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a6b8afb8269ab013659'), i: 766229.0, username: "user766229", age: 92.0, created: new Date(1426950763358) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 203992 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 204ms
2015-03-21T23:12:43.563+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a6b8afb8269ab013659'), i: 766229.0, username: "user766229", age: 92.0, created: new Date(1426950763358) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 204ms
2015-03-21T23:12:56.690+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a788afb8269ab019b1f'), i: 792027.0, username: "user792027", age: 110.0, created: new Date(1426950776519) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 171328 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 171ms
2015-03-21T23:12:56.691+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a788afb8269ab019b1f'), i: 792027.0, username: "user792027", age: 110.0, created: new Date(1426950776519) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 171ms
2015-03-21T23:12:57.915+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a798afb8269ab01a3b1'), i: 794221.0, username: "user794221", age: 41.0, created: new Date(1426950777813) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 101060 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 101ms
2015-03-21T23:12:57.915+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a798afb8269ab01a3b1'), i: 794221.0, username: "user794221", age: 41.0, created: new Date(1426950777813) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 101ms
2015-03-21T23:12:58.171+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a7a8afb8269ab01a480'), i: 794428.0, username: "user794428", age: 88.0, created: new Date(1426950778051) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 66 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 119ms
2015-03-21T23:12:58.172+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a7a8afb8269ab01a480'), i: 794428.0, username: "user794428", age: 88.0, created: new Date(1426950778051) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 120ms
2015-03-21T23:13:00.552+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a7c8afb8269ab01af6e'), i: 797226.0, username: "user797226", age: 116.0, created: new Date(1426950780339) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 119643 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 213ms
2015-03-21T23:13:00.553+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a7c8afb8269ab01af6e'), i: 797226.0, username: "user797226", age: 116.0, created: new Date(1426950780339) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 213ms
2015-03-21T23:13:02.013+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a7d8afb8269ab01b4ea'), i: 798630.0, username: "user798630", age: 45.0, created: new Date(1426950781805) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 207653 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 207ms
2015-03-21T23:13:02.078+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a7d8afb8269ab01b4ea'), i: 798630.0, username: "user798630", age: 45.0, created: new Date(1426950781805) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 273ms
2015-03-21T23:13:14.579+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a8a8afb8269ab01f687'), i: 815427.0, username: "user815427", age: 30.0, created: new Date(1426950794341) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 47807 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 237ms
2015-03-21T23:13:14.613+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a8a8afb8269ab01f687'), i: 815427.0, username: "user815427", age: 30.0, created: new Date(1426950794341) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 271ms
2015-03-21T23:13:17.396+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a8d8afb8269ab02056e'), i: 819242.0, username: "user819242", age: 65.0, created: new Date(1426950797286) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 138 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 110ms
2015-03-21T23:13:17.478+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a8d8afb8269ab02056e'), i: 819242.0, username: "user819242", age: 65.0, created: new Date(1426950797286) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 191ms
2015-03-21T23:13:18.245+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a8e8afb8269ab02094e'), i: 820234.0, username: "user820234", age: 75.0, created: new Date(1426950798059) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 38 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 185ms
2015-03-21T23:13:18.245+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a8e8afb8269ab02094e'), i: 820234.0, username: "user820234", age: 75.0, created: new Date(1426950798059) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 186ms
2015-03-21T23:13:20.667+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8a908afb8269ab02196e'), i: 824362.0, username: "user824362", age: 21.0, created: new Date(1426950800539) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 70 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 127ms
2015-03-21T23:13:20.713+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8a908afb8269ab02196e'), i: 824362.0, username: "user824362", age: 21.0, created: new Date(1426950800539) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 173ms
2015-03-21T23:13:43.056+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8aa68afb8269ab02e0a7'), i: 875363.0, username: "user875363", age: 59.0, created: new Date(1426950822905) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 150586 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 150ms
2015-03-21T23:13:43.071+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8aa68afb8269ab02e0a7'), i: 875363.0, username: "user875363", age: 59.0, created: new Date(1426950822905) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 165ms
2015-03-21T23:14:25.099+0800 I STORAGE  [FileAllocator] allocating new datafile /Volumes/newSpace/iii_mongodb_demo/iii_db/iii-2015.2, filling with zeroes...
2015-03-21T23:14:29.261+0800 I STORAGE  [FileAllocator] done allocating datafile /Volumes/newSpace/iii_mongodb_demo/iii_db/iii-2015.2, size: 256MB,  took 4.045 secs
2015-03-21T23:14:29.337+0800 I STORAGE  [conn68] MmapV1ExtentManager took 4 seconds to open: /Volumes/newSpace/iii_mongodb_demo/iii_db/iii-2015.2
2015-03-21T23:14:29.337+0800 I WRITE    [conn68] insert iii-2015.usersNonIndex query: { _id: ObjectId('550d8ad18afb8269ab044b6e'), i: 968234.0, username: "user968234", age: 119.0, created: new Date(1426950865074) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 121 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } }, Metadata: { acquireCount: { W: 1 } } } 4263ms
2015-03-21T23:14:29.338+0800 I COMMAND  [conn68] command iii-2015.$cmd command: insert { insert: "usersNonIndex", documents: [ { _id: ObjectId('550d8ad18afb8269ab044b6e'), i: 968234.0, username: "user968234", age: 119.0, created: new Date(1426950865074) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 4263ms
2015-03-21T23:15:43.215+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8b1feb118cf27c00003f'), i: 6774.0, username: "user6774", age: 103.0, created: new Date(1426950943015) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 190080 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 190ms
2015-03-21T23:15:43.351+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8b1feb118cf27c00003f'), i: 6774.0, username: "user6774", age: 103.0, created: new Date(1426950943015) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 325ms
2015-03-21T23:16:12.962+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8b3ceb118cf27c00f1f6'), i: 68653.0, username: "user68653", age: 119.0, created: new Date(1426950972771) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 99 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 191ms
2015-03-21T23:16:12.984+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8b3ceb118cf27c00f1f6'), i: 68653.0, username: "user68653", age: 119.0, created: new Date(1426950972771) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 212ms
2015-03-21T23:16:40.886+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8b58eb118cf27c01cb6d'), i: 124324.0, username: "user124324", age: 6.0, created: new Date(1426951000513) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 373339 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 373ms
2015-03-21T23:16:40.924+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8b58eb118cf27c01cb6d'), i: 124324.0, username: "user124324", age: 6.0, created: new Date(1426951000513) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 411ms
2015-03-21T23:17:43.113+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8b96eb118cf27c03b354'), i: 249227.0, username: "user249227", age: 4.0, created: new Date(1426951062869) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 243023 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 243ms
2015-03-21T23:17:43.206+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8b96eb118cf27c03b354'), i: 249227.0, username: "user249227", age: 4.0, created: new Date(1426951062869) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 336ms
2015-03-21T23:19:13.079+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8bf0eb118cf27c06656a'), i: 425889.0, username: "user425889", age: 72.0, created: new Date(1426951152867) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 198 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 211ms
2015-03-21T23:19:13.237+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8bf0eb118cf27c06656a'), i: 425889.0, username: "user425889", age: 72.0, created: new Date(1426951152867) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 369ms
